context_id	word	gold_sense_id	positions	context	lem_context	source
875	дом	2.3		ходил за продуктами, таскал тяжелые сумки	ходить за продукт , таскать тяжёлый сумка	active-dict
876	дом	2.3	39-43	Мама у меня сельская учительница, весь дом на ней	мама у я сельский учительница , весь дом на она	active-dict
877	дом	3		Царский домДом Романовых	царский домдом романов	active-dict
878	дом	3	108-112	Либеральные идеи не могли составить конкуренцию коммунистической утопии – в отличие от веры в трехсотлетний дом Романовых	либеральный идея не мочь составить конкуренция коммунистический утопия – в отличие от вера в трехсотлетний дом романов	active-dict
879	дом	3	83-87,106-110	Родовое монархическое чувство, этот великорусский легитимизм был сперва обращен на дом Рюрика, а потом на дом Романовых	родовой монархический чувство , этот великорусский легитимизм быть сперва обратить на дом рюрик , а потом на дом романов	active-dict
880	дом	3	42-46	В чем – в чем, а в солдафонах-эрцгерцогах дом Габсбургов никогда не испытывал недостатка	в чем – в чем , а в солдафон-эрцгерцог дом габсбург никогда не испытывать недостаток	active-dict
881	дом	4.1	0-4	Дом просвещения	дом просвещение	active-dict
882	дом	4.1	0-4	дом культуры	дом культура	active-dict
883	дом	4.1	41-46	Гостей хлебом и солью встречает директор дома Степан Васильевич Загоруйко	гость хлеб и соль встречать директор дом степан василий загоруйко	active-dict
884	дом	4.1	16-20	На этот раз наш Дом творчества был закрыт, и мы с моей подругой художницей Наташей Земблиновой сняли комнату в избе	на этот раз наш дом творчество быть закрытый , и мы с мой подруга художница наташа земблинов снять комната в изба	active-dict
885	дом	4.2	9-13	Торговый дом	торговый дом	active-dict
886	дом	4.2	9-13	Торговый дом «Красного Востока» был создан в Новосибирске еще до открытия самого предприятия	торговый дом « красный восток » быть создать в новосибирск ещё до открытие самый предприятие	active-dict
887	дом	4.2	9-13	Торговый дом «Ермак» имеет собственное перерабатывающее предприятие	торговый дом « ермак » иметь собственный перерабатывать предприятие	active-dict
888	дом	4.2	108-112	Кредиты на финансирование […] получили также Дальневосточный банк из Владивостока, Нижегородский банкирский дом	кредит на финансирование [ … ] получить также дальневосточный банк из владивосток , нижегородский банкирский дом	active-dict
889	дом	5	21-26	Юпитер в двенадцатом доме	юпитер в двенадцать дом	active-dict
890	дом	5	7-11	Третий дом показывает, как человек учится, общается, каким образом добывает информацию об окружающем мире	три дом показывать , как человек учиться , общаться , какой образ добывать информация о окружающий мир	active-dict
891	дом	5	21-25	Льву соответствует V дом, и именно он управляет функцией кровоснабжения	лев соответствовать v дом , и именно он управлять функция кровоснабжение	active-dict
892	дорога	1.1	0-7	Дороги у нас плохие	дорога у мы плохой	active-dict
893	дорога	1.1	27-34	Долго ехали по проселочной дороге	долго ехать по просёлочный дорога	active-dict
894	дорога	1.1	4-11	Эта дорога была когда-то обсажена липами	этот дорога быть когда-то обсадить липа	active-dict
895	дорога	1.1	7-14	Горные дороги опасны	горный дорога опасный	active-dict
896	дорога	1.1	4-11	Все дороги ведут в Рим	весь дорога вести в рим	active-dict
897	дорога	1.1	0-7	Дорога шла в объезд, вокруг поля	дорога идти в объезд , вокруг поль	active-dict
898	дорога	1.1	34-41	В холодном мраке едва угадывалась дорога и очертание сужающегося к горизонту леса	в холодное мрак едва угадываться дорога и очертание сужаться к горизонт леса	active-dict
899	дорога	1.1	39-46	Когда-то сюда была проложена настоящая дорога […], сейчас же ничего не было: осталась только неверная, все время осыпающаяся под ногами тропинка	когда-то сюда быть проложить настоящий дорога [ … ] , сейчас же ничто не быть : остаться только неверный , весь время осыпаться под нога тропинка	active-dict
900	дорога	1.1	93-101	Вот неожиданно положительный результат топливного кризиса – резко сократилось число жертв на дорогах	вот неожиданно положительный результат топливный кризис – резко сократиться число жертва на дорога	active-dict
901	дорога	1.1	18-25	Согласившись, что дорога до Иркутска пройдет примерно вдоль Московского тракта, разные группы проектировщиков расходились по вопросу, как вести трассу дальше	согласиться , что дорога до иркутск пройти примерно вдоль московский тракт , разный группа проектировщик расходиться по вопрос , как вести трасса далёкий	active-dict
902	дорога	1.2	9-16	Железная дорога	железный дорога	active-dict
903	дорога	1.2	13-20	узкоколейная дорога	узкоколейный дорога	active-dict
904	дорога	1.2	13-20	одноколейная дорога	одноколейный дорога	active-dict
905	дорога	1.2	14-21	монорельсовая дорога	монорельсовый дорога	active-dict
906	дорога	1.3	13-20	Нам показали дорогу на вокзал	мы показать дорога на вокзал	active-dict
907	дорога	1.3	18-25	Не могу вспомнить дорогу в гостиницу	не мочь вспомнить дорога в гостиница	active-dict
908	дорога	1.3	16-23	Она плохо знала дорогу на почту	она плохо знать дорога на почта	active-dict
909	дорога	1.3	36-43	Он заблудился в лесу и не мог найти дорогу домой	он заблудиться в леса и не мочь найти дорога домой	active-dict
910	дорога	1.3	0-7	Дорога морем – самая короткая	дорога море – самый короткий	active-dict
911	дорога	1.3	28-35	Но Алма-Ата спала, спросить дорогу было не у кого, и я двинулся наугад	но алма-ата спасть , спросить дорога быть не у кто , и я двинуться наугад	active-dict
912	дорога	1.3	18-25	– А как мы найдем дорогу обратно? – забеспокоилась Мила	– а как мы найти дорога обратно ? – забеспокоиться мила	active-dict
913	дорога	1.3	23-31	Я отправилась знакомой дорогой, дворами, с улицы Горького, 6, на улицу Горького, 12	я отправиться знакомый дорогой , двор , с улица горький , 6 , на улица горький , 12	active-dict
914	дорога	1.4	21-28	Посторонитесь, дайте дорогу детям	посторониться , дать дорога ребёнок	active-dict
915	дорога	1.4	9-16,33-40,75-82	Уступите дорогу «Скорой помощи»!«Дорогу!» – кричали грузчики«Поберегись! С дороги!» – кричали разносчики	уступить дорога « скора помощь » ! « дорога ! » – кричать грузчик « поберечься ! с дорога ! » – кричать разносчик	active-dict
916	дорога	1.4	89-96	Шла она по базару, высокая, стройная, как королева, и все перед ней расступались, давали дорогу	идти она по базар , высокий , стройный , как королева , и весь перед она расступаться , давать дорога	active-dict
917	дорога	1.4	51-58	Он шел теперь вслепую, через весь зал, не разбирая дороги, и было видно, какого усилия ему стоило, чтобы не побежать	он идти теперь вслепую , через весь зал , не разбирать дорога , и быть видно , какой усилие он стоить , чтобы не побежать	active-dict
918	дорога	1.4	77-84	На той платформе за двумя путями пьяноватый парень с велосипедом перегородил дорогу девице и что-то бормотал, пытался взять ее чемодан	на тот платформа за два путь пьяноватый парень с велосипед перегородить дорога девица и что-то бормотать , пытаться взять она чемодан	active-dict
919	дорога	1.4	32-39	И он уже теперь не мог выбирать дороги, и пошел по земле просто наугад	и он уже теперь не мочь выбирать дорога , и пойти по земля просто наугад	active-dict
920	дорога	2	32-39,40-47	Сколько времени у вас уходит на дорогу? Дорога к нам легкая, вы не устанете	сколько время у вы уходить на дорога ? дорога к мы лёгкий , вы не устать	active-dict
921	дорога	2	30-37	Началась тяжелая утомительная дорога	начаться тяжёлый утомительный дорога	active-dict
922	дорога	2	0-7	Дорога вконец измотала раненого	дорога вконец измотать раненый	active-dict
923	дорога	2	2-9	В дороге его обокрали	в дорога он обокрасть	active-dict
924	дорога	2	3-10	По дороге на работу он сделал крюк – зашел в знаменитый Александровский сад у стен Кремля	по дорога на работа он сделать крюк – зайти в знаменитый александровский сад у стена кремль	active-dict
925	дорога	2	3-10	На дорогу поездом уйдет больше десяти дней	на дорога поезд уйти большой десять день	active-dict
926	дорога	2	28-35	Автобус, затем троллейбус – дорога заняла обычные пятьдесят минут	автобус , затем троллейбус – дорога занять обычный пятьдесят минута	active-dict
927	дорога	2	52-59	– Вы не бойтесь, сударыня, – сказал он скромно, – я дороги не боюсь, мне пройти сорок километров – это все равно что плюнуть	– вы не бояться , сударыня , – сказать он скромно , – я дорога не бояться , я пройти сорок километр – это весь равно что плюнуть	active-dict
928	дорога	2	16-23	Во время долгой дороги домой он ни о чем не думал	в время долгий дорога домой он ни о чем не думать	active-dict
929	дорога	3.1	8-15	Длинная дорога к храму	длинный дорога к храм	active-dict
930	дорога	3.1	0-7	Дорога этой балерины в Большой театр не была усыпана розами	дорога этот балерина в большой театр не быть усыпать роза	active-dict
931	дорога	3.1	18-24,72-79	Как мало пройдено дорог, / Как много сделано ошибок Молодым везде у нас дорога	как мало пройти дорога , / как много сделать ошибка молодая везде у мы дорога	active-dict
932	дорога	3.1	17-24	– У каждого своя дорога, – возражал дочери Александр Степанович	– у каждый свой дорога , – возражать дочь александр степан	active-dict
933	дорога	3.1	5-12	Наши дороги разные, и перекрестков нет	наш дорога разный , и перекрёсток нет	active-dict
934	дорога	3.2	20-27	Всех убрал со своей дороги	весь убрать с свой дорога	active-dict
935	дорога	3.2	18-25	Не стой у меня на дороге! Эта девушка будет моей	не стоять у я на дорога ! этот девушка быть мой	active-dict
936	дорога	3.2	65-72	У Пети были все шансы получить эту работу, да Иванов ему поперек дороги стал – Петю даже на второе интервью не пригласили	у петя быть весь шанс получить этот работа , да иванов он поперёк дорога стать – петя даже на два интервью не пригласить	active-dict
937	дорога	3.2	37-44	Эта девушка своего добьется – всех с дороги сметет, по головам пройдет	этот девушка свой добиться – весь с дорога смести , по голова пройти	active-dict
938	дорога	3.2	61-68	А если случится, что он влюблен, а я на его пути, – / Уйду с дороги, таков закон – третий должен уйти	а если случиться , что он влюбить , а я на он путь , – / уйти с дорога , таков закон – три должный уйти	active-dict
939	достижение	1.1	0-11	Достижение предельного значения	достижение предельный значение	active-dict
940	достижение	1.1	0-11	достижение критической черты	достижение критический черта	active-dict
941	достижение	1.1	102-113	Если приложить теорию катастроф ко все возрастающей численности правящей партии […], то окажется: при достижении некоторой величины партия начнет разваливаться	если приложить теория катастрофа к весь возрастать численность правящий партия [ … ] , то оказаться : при достижение некоторый величина партия начать разваливаться	active-dict
942	достижение	1.1	4-15	При достижении критической черты несоответствие скорости изменения условий росту способности к адаптации приводит к вымиранию вида	при достижение критический черта несоответствие скорость изменение условие рост способность к адаптация приводить к вымирание вид	active-dict
943	достижение	1.1	142-153	От полноценного ядерного взрыва эти работы отличает использование микрограмм ядерного вещества, цепная реакция в котором прерывается в момент достижения критического уровня «Известия»	от полноценный ядерный взрыв этот работа отличать использование микрограмм ядерный вещество , цепной реакция в который прерываться в момент достижение критический уровень « известие »	active-dict
944	достижение	1.2	99-110	Следует помнить и второй совет мудрого Донкарда: девочек на Руси, согласно обычаю, выдают замуж по достижении ими зрелости, то есть в двенадцать-тринадцать лет	следовать помнить и два совет мудрый донкарда : девочка на русь , согласно обычай , выдавать замуж по достижение они зрелость , то есть в двенадцать-тринадцать год	active-dict
945	достижение	1.2	64-75	Все остальное за них делал Симаков-отец и примкнувший к нему по достижении совершеннолетия Симаков-сын	весь остальной за они делать симаков-отец и примкнуть к он по достижение совершеннолетие симаков-сын	active-dict
946	достижение	1.2	3-14	По достижении пенсионного возраста или при наличии инвалидности вы получаете права на льготы, такие как снижение стоимости лекарств по рецептам врача на 50%	по достижение пенсионный возраст или при наличие инвалидность вы получать право на льгота , такой как снижение стоимость лекарство по рецепт врач на 50 %	active-dict
947	достижение	2.1	0-11	Достижение совершенства	достижение совершенство	active-dict
948	достижение	2.1	0-11	достижение цели	достижение цель	active-dict
949	достижение	2.1	80-91	Если есть прогресс, благо человечества, значит, та наука, которая направлена на достижение некоторого условного блага […] нравственна, а которая это благо не имеет в виду – пусть провалится	если есть прогресс , благо человечество , значит , тот наука , который направить на достижение некоторый условный благо [ … ] нравственный , а который это благо не иметь в вид – пусть провалиться	active-dict
950	достижение	2.1	30-41	Эта великолепная четверка для достижения своей цели была готова на все	этот великолепный четвёрка для достижение свой цель быть готовый на весь	active-dict
951	достижение	2.1	43-54	Цель всегда– не в скорейшем окончании, а в достижении совершенства	цель всегда – не в скорый окончание , а в достижение совершенство	active-dict
952	достижение	2.1	59-70	Вдаваться в детали ему не хотелось, но он понимал, что для достижения результата она использует самые разные препараты	вдаваться в деталь он не хотеться , но он понимать , что для достижение результат она использовать самый разный препарат	active-dict
953	достижение	2.1	70-81	Человек должен пройти все стадии развития. Одна из низменных стадий – достижение богатства	человек должный пройти весь стадия развитие . один из низменный стадия – достижение богатство	active-dict
954	достижение	2.2	11-22	Спортивные достижения	спортивный достижение	active-dict
955	достижение	2.2	10-21	Последнее достижение спортсмена – бронзовая медаль на Олимпийских играх в Сочи	последний достижение спортсмен – бронзовый медаль на олимпийский игра в сочи	active-dict
956	достижение	2.2	133-144	За это время он успел встретиться с десятком коллег, вник в научный процесс и порадовался серьезному уровню мышления, – хотя больших достижений не обнаружил	за это время он успеть встретиться с десяток коллега , вникнуть в научный процесс и порадоваться серьёзный уровень мышление , – хотя больший достижение не обнаружить	active-dict
957	достижение	2.2	30-41	Вершиной его радиотехнических достижений впоследствии стал шестиламповый приемник	вершина он радиотехнический достижение впоследствии стать шестиламповый приёмник	active-dict
958	достижение	2.2	57-69	Устроили встречу с молодежью, Вадим Павлович рассказал о достижениях нашей авиации, о замечательных перелетах наших прославленных летчиков	устроить встреча с молодёжь , вадим павло рассказать о достижение наш авиация , о замечательный перелёт наш прославить лётчик	active-dict
959	достижение	2.2	48-60	Можно и в газете дать небольшую заметку о наших достижениях: вот, мол, еще одна семья справила новоселье	можно и в газета дать небольшой заметка о наш достижение : вот , мол , ещё один семья справить новоселье	active-dict
960	достижение	2.2	91-103	Иностранцам он говорил не о тревогах своих, а лишь о главном и бесспорном, об исторических достижениях Советского государства	иностранец он говорить не о тревога свой , а лишь о главное и бесспорный , о исторический достижение советский государство	active-dict
961	древесина	1	7-17	Ценная древесина	ценный древесина	active-dict
962	древесина	1	21-31	пластик, имитирующий древесину	пластик , имитировать древесина	active-dict
963	древесина	1	27-37	Целлюлоза изготовляется из древесины	целлюлоза изготовляться из древесина	active-dict
964	древесина	1	72-82	Прямая молния угодила в сосну, спиралью обошла ствол, пропахала кору до древесины и нырнула в торф	прямая молния угодить в сосна , спираль обойти ствол , пропахать кора до древесина и нырнуть в торф	active-dict
965	древесина	1	0-10	Древесина, писалось в книжке, является очень точным документом, она свидетель всех земных и небесных сил, проявившихся за период роста дерева	древесина , писаться в книжка , являться очень точный документ , она свидетель весь земной и небесный сила , проявиться за период рост дерево	active-dict
966	древесина	1	81-91	Продают всякое. Крымские сувениры из морских раковин; […] подсвечники из пахучей древесины крымского же можжевельника	продавать всякий . крымский сувенир из морской раковина ; [ … ] подсвечник из пахучий древесина крымский же можжевельник	active-dict
967	древесина	1	27-37	Личинки этих жуков живут в древесине хвойных деревьев, поедая ее и делая в ней довольно большие ходы	личинка этот жуков жить в древесина хвойный дерево , поедать она и делать в она довольно большой ход	active-dict
968	древесина	1	101-111	Он замахнулся опять, полетела кора, и открылась рыхлая, уже тронутая разложением, изъеденная червями древесина тусклого серого цвета	он замахнуться опять , полететь кора , и открыться рыхлый , уже тронутый разложение , изъесть червь древесина тусклый серый цвет	active-dict
969	древесина	1	43-53	Срубленная осина пахла горько и холодно, и древесина на срубе была янтарной	срубить осина пахнуть горько и холодный , и древесина на сруб быть янтарный	active-dict
970	древесина	2	9-19	Кубометр древесины	кубометр древесина	active-dict
971	древесина	2	14-24	заготавливать древесину	заготавливать древесина	active-dict
972	древесина	2	91-101	А где-то подростки, дети почти, старики и изможденные женщины […] валили лес, заготавливая древесину на приклады винтовок	а где-то подросток , ребёнок почти , старик и измождённый женщина [ … ] валить лес , заготавливать древесина на приклад винтовка	active-dict
973	древесина	2	97-107	Казахи] свозили в Степное шкуры, шерсть, все, чем промышляли, а им в обмен предлагались примусы, древесина, само собой, и водка	казах ] свозить в степной шкура , шерсть , весь , чем промышлять , а имя в обмен предлагаться примус , древесина , сам себя , и водка	active-dict
974	древесина	2	105-115	Увы, не Бабели мы и не Булгаковы! – заключает Хорошо знакомый. – На кой леший мы портим бумагу и изводим древесину	увы , не бабели мы и не булгаков ! – заключать хорошо знакомый . – на кой леший мы портить бумага и изводить древесина	active-dict
975	древесина	2	135-145	Она с трудом начала читать рассыпанные по странице заголовки: «Выше знамя индустриализации», «На новые рельсы!», «План вывозки деловой древесины под угрозой срыва»	она с труд начало читать рассыпать по страница заголовок : « выше знамя индустриализация » , « на новое рельс ! » , « план вывозка деловой древесина под угроза срыв »	active-dict
976	древесина	2	80-90	В трюмы «Африканки» были погружены слоновые бивни, драгоценная черная и красная древесина, много изделий из золота, серебра и слоновой кости	в трюм « африканка » быть погрузить слоновый бивень , драгоценный чёрный и красный древесина , много изделие из золото , серебро и слоновый костя	active-dict
977	дупло	1	10-16	Залезть в дупло	залезть в дупло	active-dict
978	дупло	1	19-25	Белка выглянула из дупла	белок выглянуть из дупло	active-dict
979	дупло	1	39-46	А вот широкая старая верба с громадным дуплом, а на ней вороньи гнезда	а вот широкий старый верба с громадный дупло , а на она воронья гнездо	active-dict
980	дупло	1	64-71	Это был летяга, зверек, которого не увидишь днем: он прячется в дуплах, а ночью перелетает над тайгой	это быть летяга , зверёк , который не увидеть днём : он прятаться в дупло , а ночью перелетать над тайга	active-dict
981	дупло	1	138-144	Он оказался внутри огромного, в три обхвата, старого дуба. Время и всевозможные насекомые сделали свое черное дело, и внутри образовалось дупло, в котором могли спокойно разместиться три-четыре человека	он оказаться внутри огромный , в три обхват , старое дуб . время и всевозможный насекомое сделать свой чёрный дело , и внутри образоваться дупло , в который мочь спокойно разместиться три-четыре человек	active-dict
982	дупло	1	94-100	[Столетние ракиты] давно заматерели и остановились в росте, гниль проела в них многочисленные дупла, заселяемые весной самой разной крылатой живностью	[ столетний ракита ] давно заматереть и остановиться в рост , гниль проесть в они многочисленный дупло , заселять весной самый разный крылатый живность	active-dict
983	дупло	1	63-69	Там были дубы, и ничего уже не оставалось, кроме как залезть в дупло	там быть дуб , и ничто уже не оставаться , кроме как залезть в дупло	active-dict
984	дупло	1	6-12	[…] В дупле пахло прелью, под ногами что-то пискнуло, белка или крыса	[ … ] в дупло пахнуть прель , под нога что-то пискнуть , белок или крыса	active-dict
985	дупло	1	44-50	На глаза ему попался старый дуб – небольшое дупло таинственно чернело в стволе дерева примерно в метре над головой Андрея	на глаз он попасться старый дуб – небольшой дупло таинственно чернеть в ствол дерево примерно в метр над голова андрей	active-dict
986	дупло	2	15-21	В зубе большое дупло	в зуб большой дупло	active-dict
987	дупло	2	2-8	В дупле зуба застряла косточка от малины	в дупло зуб застрять косточка от малин	active-dict
988	дупло	2	119-125	Суханов уставился на Журковского, причмокивая губами и делая жевательные движения – видимо, пытался удалить попавший в дупло кусочек мяса	суханов уставиться на журковский , причмокивать губа и делать жевательный движение – видимо , пытаться удалить попасть в дупло кусочек мясо	active-dict
989	дупло	2	99-105	Так я и знал, – сказал Андрюха, запуская палец глубоко в рот, чтобы сковырнуть колбасный хрящик из дупла в зубе мудрости	так я и знать , – сказать андрюха , запускать палец глубоко в рота , чтобы сковырнуть колбасный хрящик из дупло в зуб мудрость	active-dict
990	дупло	2	59-65	Татарский несколько секунд молчал, ощупывая кончиком языка дупло, неожиданно обнаружившееся в зубе	татарский несколько секунда молчать , ощупывать кончик язык дупло , неожиданно обнаружиться в зуб	active-dict
991	дупло	2	23-30	А у меня еще зуб был с дуплом, разболелся что-то… должно быть, после купанья, – так разболелся, хоть плачь	а у я ещё зуб быть с дупло , разболеться что-то … должный быть , после купание , – так разболеться , хоть плакать	active-dict
992	дура	1	15-20	По-моему, Маша дура	по-моему , маша дура	active-dict
993	дура	1	27-32	Не хочу с ней дружить, она дура	не хотеть с она дружить , она дура	active-dict
994	дура	1	25-30	Ненавижу девчонок. Тупые дуры. Распустят волосы и сидят. Каким надо быть дураком, чтобы в них влюбиться?	ненавидеть девчонка . тупой дура . распустить волос и сидеть . какой надо быть дурак , чтобы в они влюбиться ?	active-dict
995	дура	1	19-24	Повадилась звонить дура-генеральша, давать советы, рассуждать о жизни тоном жэковской активистки	повадиться звонить дура-генеральша , давать совет , рассуждать о жизнь тон жэковский активистка	active-dict
996	дура	1	37-42	Люба – милая женщина, простецкая, не дура, какая-то родная сразу	люба – милый женщина , простецкий , не дура , какой-то родной сразу	active-dict
997	дура	1	89-94	Дубровский хотел ее выручить, а она сказала: нет, я другому отдана и буду век ему верна! Дура, конечно	дубровский хотеть она выручить , а она сказать : нет , я другой отдать и быть век он верный ! дура , конечно	active-dict
998	дура	1	0-5	Дура я, наверное, что все-таки осталась ради любви	дура я , наверное , что всё-таки остаться ради любовь	active-dict
999	дура	1	72-77	Но Дина схватила не бумажку, она схватила «вальтер». – Положи пистолет, дура! – закричал Иосиф	но дин схватить не бумажка , она схватить « вальтер » . – положить пистолет , дура ! – закричать иосиф	active-dict
1000	дура	2	21-26	Это наша деревенская дура	это наш деревенский дура	active-dict
1001	дура	3	9-14,28-33	Железная дура– Попробуй эту дуру подними! – сказал он, пытаясь сдвинуть с места тумбочку	железный дура – попробовать этот дура поднять ! – сказать он , пытаться сдвинуть с место тумбочка	active-dict
1002	дура	3	28-33	Наковыряешься еще, пока эту дуру на колеса поставишь… да и борт поуродуешь	наковыряться ещё , пока этот дура на колесо поставить … да и борт поуродовать	active-dict
1003	дура	3	124-129	– Значит, берем [тушу]? – Берем, – ответили мы, продолжая стоять: надо было решить, за что взяться, чтобы взгромоздить эту «дуру» на весы	– значит , брать [ тушить ] ? – брать , – ответить мы , продолжать стоять : надо быть решить , за что взяться , чтобы взгромоздить этот « дура » на весы	active-dict
1004	дух	1.1	17-23	Из подвала несло духом кислой капусты	из подвал нести дух кислый капуста	active-dict
1005	дух	1.1	24-28	На чердаке стоит острый дух сена	на чердак стоить острый дух сена	active-dict
1006	дух	1.1	7-11	Рыбный дух за столетия пропитал темные каменные стены, въелся в них и остался навек	рыбный дух за столетие пропитать тёмный каменный стена , въесться в они и остаться навек	active-dict
1007	дух	1.1	110-114	В аудиториях стояли топчаны на козлах, пол был усыпан соломой, бинтами, бумажками, и стоял тяжелый солдатский дух	в аудитория стоять топчан на козёл , половина быть усыпать солома , бинт , бумажка , и стоялый тяжёлый солдатский дух	active-dict
1008	дух	1.1	36-40	От них [листьев табака] шел тяжелый дух, вонь шла от этих листьев такая, что голова кружилась	от они [ лист табак ] идти тяжёлый дух , вонь идти от этот лист такой , что голова кружиться	active-dict
1009	дух	1.1	106-110	Елки, отогретые в теплом воздухе, покрылись мелкой росой, наполнили подвал запахом хвои, забившим тяжелый дух морга и кузницы – запах переднего края	ёлка , отогреть в тепло воздух , покрыться мелкий роса , наполнить подвал запах хвоя , забить тяжёлый дух морг и кузница – запах передний край	active-dict
1010	дух	1.1	63-67	Он оглянулся по степи, вдохнул полной грудью весенний земляной дух и на минуту прикрыл глаза	он оглянуться по степь , вдохнуть полный грудь весенний земляной дух и на минута прикрыть глаз	active-dict
1011	дух	1.1	14-18	Здесь русский дух, здесь Русью пахнет	здесь русский дух , здесь русь пахнуть	active-dict
1012	дух	1.1		]	]	active-dict
1013	дух	1.2	31-35	Шаги приближались – мы затаили дух	шаг приближаться – мы затаить дух	active-dict
1014	дух	1.2	0-4	Дух замирает от страха	дух замирать от страх	active-dict
1015	дух	1.2	25-29	Всю дорогу бежала, дайте дух перевести	весь дорога бежать , дать дух перевести	active-dict
1016	дух	1.2	0-4	Дух захватывает от этой красоты	дух захватывать от этот красота	active-dict
1017	дух	1.2	95-99	Сзади, в морозных кругах, желтело низкое солнце; спереди с севера, несло жгучим, захватывающим дух ветром	сзади , в морозный круг , желтеть низкий солнце ; спереди с север , нести жгучий , захватывать дух ветер	active-dict
