context_id	word	gold_sense_id	positions	context	lem_context	source
1788	бритва	1	106-112	выполняем задание по поиску. Получим звезду 2. Ломиком приподнимем половицу и достаем оттуда пластинку 3. Бритвой разрезаем костюм укротителя и достаем маску 4. Изучаем граммофон: - ставим пластинку - расставляем	выполнять задание по поиск . получить звезда 2 . ломик приподнять половица и доставать оттуда пластинка 3 . бритва разрезать костюм укротитель и доставать маска 4 . изучать граммофон : - ставить пластинка - расставлять	active-rutenten
1789	бритва	1	101-107	В отличие от большинства мужчин из долины Камас и Розберга, он до недавних пор регулярно пользовался бритвой. Несмотря на явно жестокое обращение в последние дни, когда его захватили в плен, у него еще оставалась	в отличие от большинство мужчина из долина камас и розберг , он до недавний пора регулярно пользоваться бритва . несмотря на явно жестокий обращение в последний день , когда он захватить в плена , у он ещё оставаться	active-rutenten
1790	бритва	1	105-110	натяжении кожи. Большим пальцем левой руки кожу необходимо натягивать в противоположную сторону движения бритвы. Бритву располагают под углом 15 —20° к поверхности кожи, чтобы избежать порезов.	натяжение кожа . больший палец левый рука кожа необходимый натягивать в противоположный сторона движение бритва . бритва располагать под угол 15 — 20 ° к поверхность кожа , чтобы избежать порез .	active-rutenten
1791	бритва	1	100-105	краевой линии роста волос к макушке, натягивая кожу левой рукой в сторону, противоположную движению бритвы. Палец должен располагаться на расстоянии 3— 4 см от бритвы. Затем, стоя справа от клиента, вторым	краевой линия рост волос к макушка , натягивать кожа левый рука в сторона , противоположный движение бритва . палец должный располагаться на расстояние 3 — 4 сантиметр от бритва . затем , стоя справа от клиент , второе	active-rutenten
1792	бритва	1	107-112	годовалая практика опасного бритья зашла в тупик. У меня сразу возникла масса вопросов, начиная от остроты бритвы и заканчивая техникой бритья.	годовалый практика опасный бритьё зайти в тупик . у я сразу возникнуть масса вопрос , начинать от острота бритва и заканчивать техника бритьё .	active-rutenten
1793	бритва	1	50-56	решено встретиться у колодца в пять часов вечера. бритвой вошел Анастасов. Размахивая ею, он велел мне раздеться, чтобы я вступила с ним в половую связь. За	решить встретиться у колодец в пять часы вечер . бритва войти анастас . размахивать она , он велеть я раздеться , чтобы я вступить с он в половый связь . за	active-rutenten
1794	бритва	1	102-108	попросил не на лысо стригут, а бильярдный шар, блеск которого достиЖается не столько машинкой сколько бритвой. В салонах эту технику навряд ли используют, ему надо или в «хату» заезжать или найти того, кто откинулся	попросить не на лысый стричь , а бильярдный шар , блеск который достижаться не столько машинка сколько бритва . в салон этот техника навряд ли использовать , он надо или в « хату » заезжать или найти тот , кто откинуться	active-rutenten
1795	бритва	1	103-110	следует предельно внимательно выполнять правила личной гигиены, не пользоваться маникюрными ножницами, бритвами, зубными принадлежностями инфицированного. Особенно стоит обратить внимание, что вирус гепатита В передаётся	следовать предельно внимательно выполнять правило личный гигиена , не пользоваться маникюрный ножницы , бритва , зубной принадлежность инфицировать . особенно стоить обратить внимание , что вирус гепатит в передаваться	active-rutenten
1796	бритва	1	108-113	что-нибудь недорогое, практичное и формирующее привычку. Кинг Джилетт, американский изобретатель безопасной бритвы (в 1895 г.) и основатель компании 'Джилетт'(в 1901 г.)	что-нибудь недорогой , практичный и формировать привычка . кинг джилетта , американский изобретатель безопасный бритва ( в 1895 год . ) и основатель компания ' джилетта ' ( в 1901 год . )	active-rutenten
1797	бритва	1	101-106	, надевает чистое белье и коричневые бумажные брюки. Бритву он оставил дома, но у Рут есть маленькая бритва, какой женщины бреют под мышками. Он останавливает свой выбор на шерстяной спортивной рубашке, потому	, надевать чистый бельё и коричневый бумажный брюки . бритва он оставить дом , но у рута есть маленький бритва , какой женщина брить под мышка . он останавливать свой выбор на шерстяной спортивный рубашка , потому	active-rutenten
1798	бритва	1	100-105	микрофонов Всё говорим как есть не подбираем мягкие слова Порой кого-то правда наших фраз режет как бритва Прежде чем затевать с нами вражду подумай дважд Можешь услышать своё имя в одной из наших рифм однажды	микрофон весь говорить как есть не подбирать мягкий слово порой кто-то правда наш фраза резать как бритва прежде чем затевать с мы вражда подумать дважда мочь услышать свой имя в один из наш рифма однажды	active-rutenten
1799	бритва	1	103-108	можно бриться на сухую, время на бритье заметно сократилось. Пожжужал, лицо лосьоном сбрызнул, вставил бритву в стакан - всё, к следующему бритью она будет заряжена, почищена и высушена. Единственный минус, это	можно бриться на сухой , время на бритьё заметно сократиться . пожжужать , лицо лосьон сбрызнуть , вставить бритва в стакан - весь , к следующий бритьё она быть зарядить , почистить и высушить . единственный минус , это	active-rutenten
1800	бритва	1	107-112	уверенность опытной непосредственности. В любом случае, постоянный выход к риску связи, хождение по лезвию бритвы.	уверенность опытный непосредственность . в любой случай , постоянный выход к риска связь , хождение по лезвие бритва .	active-rutenten
1801	бритва	1	33-38	не делал, интересно попробовать. бритвы несколько раньше 30-х годов. Хозяину бритвы сейчас 80 лет с хвостиком, а ему эту бритву подарил его	не делать , интересно попробовать . бритва несколько ранний 30-ха год . хозяин бритва сейчас 80 год с хвостик , а он этот бритва подарить он	active-rutenten
1802	бритва	1	10-15	Вложения: бритвы сейчас 80 лет с хвостиком, а ему эту бритву подарил его дед до начала ВОВ, который сам долго ею пользовался	вложение : бритва сейчас 80 год с хвостик , а он этот бритва подарить он дед до начало вова , который сам долго она пользоваться	active-rutenten
1803	бритва	1	100-106	филировки и градуировки, а также от якобы небрежно свисающих локонов. Нельзя стричь кудрявые волосы бритвой, да и ножницы лучше применять горячие, чтобы после них волосы не секлись. Ведь кончики секутся потому	филировка и градуировка , а также от якобы небрежно свисать локон . нельзя стричь кудрявый волос бритва , да и ножницы хороший применять горячее , чтобы после они волос не сечься . ведь кончик сечься потому	active-rutenten
1804	бритва	1	108-114	полотенцем. Смажьте стопу, ороговевшие участки кожи, мозоли и ногтевые валики смягчающим кремом. Безопасной бритвой соскоблите самые толстые ороговевшие наслоения на пятках, подошве и пальцах.	полотенце . смазать стопа , ороговеть участок кожа , мозоль и ногтевой валик смягчающий крем . безопасный бритва соскоблить самый толстой ороговеть наслоение на пятка , подошва и палец .	active-rutenten
1805	бритва	1	104-109	Научный путь Т.И.Заславской и руководимой ею школы, на наш взгляд, был непрерывным движением по “лезвию бритвы”, постоянным балансированием на грани дозволенного и недозволенного. Результаты исследований наиболее	научный путь том . и . заславский и руководимый она школа , на наш взгляд , быть непрерывный движение по “ лезвие бритва ” , постоянный балансирование на грань дозволить и недозволенный . результат исследование наиболее	active-rutenten
1806	бритва	1	109-115	насадками? Не подскажите какие-нибудь средства от вросших волос? А то сейчас приходится пользоваться обычной бритвой, а это очень надоедает, да к тому же тут другая проблема - раздражени	насадка ? не подсказать какой-нибудь средство от врасти волос ? а то сейчас приходиться пользоваться обычный бритва , а это очень надоедать , да к тот же тут другой проблема - раздраженя	active-rutenten
1807	бритва	1	107-112	спросила Наташа. — А это можно? — Конечно, ведь у тебя есть зубная щетка и белье. Пижама не обязательна. А бритву я тебе дам. Сегодня ночью мне не хотелось бы спать одной. Будет ветрено. И если ветер меня разбудит	спросить наташа . — а это можно ? — конечно , ведь у ты есть зубной щётка и бельё . пижама не обязательный . а бритва я ты дать . сегодня ночью я не хотеться бы спать один . быть ветреный . и если ветер я разбудить	active-rutenten
1808	бритва	1	103-108	Петровича Дурасова (р.1932) Иллюстрации к книгам: Верн Ж. 'Таинственный остров', Ефремов И. А. 'Лезвие бритвы', Олеша Ю. 'Три толстяка', Торопцев А. 'Век России'	пётр дурасовый ( р . 1932 ) иллюстрация к книга : верна ж . ' таинственный остров ' , ефрем и . а . ' лезвие бритва ' , олеша ю . ' три толстяк ' , торопец а . ' век россия '	active-rutenten
1809	бритва	2	64-69	считаются инструменты с подвижной головкой и тройными лезвиями; бритвы) – устройства, пользующиеся огромной популярностью благодаря низкой цене. Однако в использовании они	считаться инструмент с подвижный головка и тройной лезвие ; бритва ) – устройство , пользоваться огромный популярность благодаря низка цена . однако в использование они	active-rutenten
1810	бритва	2	105-110	ветра. Наконец, я понял, что то шумела у меня кровь в ушах. Я осмотрел Георга, потом начал искать лезвие бритвы с куском пробки. Оно слабо поблескивало на подножке машины. Я схватил его и стал ждать. Может быть,	ветер . наконец , я понять , что то шуметь у я кровь в ухо . я осмотреть георг , потом начать искать лезвие бритва с кусок пробка . оно слабо поблескивать на подножка машина . я схватить он и стать ждать . мочь быть ,	active-rutenten
1811	бритва	1	71-76	Устройство имеет 3 дополнительных насадки (кроме Идеальное соотношение бритвы): машинка для стрижки волос, триммер (для удаления волос из носа или ушей) и зубная... Пол: Пт	устройство иметь 3 дополнительный насадка ( кроме идеальный соотношение бритва ) : машинка для стрижка волос , триммер ( для удаление волос из нос или ухо ) и зубной . . . половина : пт	active-rutenten
1812	бритва	1	101-106	носки. У нас есть бритва -- мы нашли ее в комоде на чердаке, рядом с Библией. Нам достаточно достать бритву, и большие мальчишки убегают. Однажды в жаркий полдень мы сидим у колонки, где набирают воду те, у	носка . у мы есть бритва -- мы найти она в комод на чердак , ряд с библия . мы достаточно достать бритва , и большой мальчишка убегать . однажды в жаркий полдень мы сидеть у колонка , где набирать вода тот , у	active-rutenten
1813	бритва	1	76-81	шершавых щеках а затем соскабливаю остатки твоего отражения в своём зеркале бритву я стараюсь разбавить ласково покусывающим лось-оном обрывочно вытепленная габа тужится измельчить чудом	шершавый щека а затем соскабливать остаток твой отражение в свой зеркало бритва я стараться разбавить ласково покусывать лось-оный обрывочно вытеплить габа тужиться измельчить чудом	active-rutenten
1814	бритва	1	103-108	способов, которые могут помочь девушкам удалить волосы на животе. Думаю, первым способом можно считать бритву. Первую строчку в списке, ей обеспечивает широкое применение. Это быстро, но, во-первых, бритвой легко	способ , который мочь помочь девушка удалить волос на живот . думать , один способ можно считать бритва . один строчка в список , она обеспечивать широкий применение . это быстро , но , во-первых , бритва легко	active-rutenten
1815	бритва	2	42-48	тебя что ни роман, то хождение по лезвию. бритвою в руке…»	ты что ни роман , то хождение по лезвие . бритва в рука … »	active-rutenten
1816	бритва	1	101-107	помочь многожильные поводки из синтетики щука не перекусывает, а перерезает леску своими зубами, как бритвой и ей глубоко наплевать, что это будет - монолеска, плетенка или многожильный синтетический поводок.	помочь многожильный поводок из синтетик щука не перекусывать , а перерезать леска свой зуб , как бритва и она глубоко наплевать , что это быть - монолеска , плетёнка или многожильный синтетический поводок .	active-rutenten
1817	бритва	1	105-110	картридж нельзя заправлять любое средство, оно приобретается в специализированных отделах, поэтому такие бритвы не пользуются у нас особой популярностью.	картридж нельзя заправлять любой средство , оно приобретаться в специализировать отдел , поэтому такой бритва не пользоваться у мы особа популярность .	active-rutenten
1818	бритва	1	107-112	заказать хорошую и несильно дорогую электрическую бритвенную машинку, в этом случае роторная электрическая бритва Ремингтон R 91 для лица 2 головки econom класса является несомненно тем, что Вам нужно! Электробритва	заказать хороший и несильно дорогой электрический бритвенный машинка , в это случай роторный электрический бритва ремингтон r 91 для лицо 2 головка econom класс являться несомненно тем , что вы нужно ! электробритва	active-rutenten
1819	бритва	1	102-107	необходима расчёска, прямые ножницы и филировочные ножницы. Также иногда волосы стригут с применением бритвы. Отлично выглядит стрижка с прямой челкой на длинные волосы, вам стоит попробовать такой вариант. В	необходимый расчёска , прямая ножницы и филировочный ножницы . также иногда волос стричь с применение бритва . отлично выглядеть стрижка с прямая чёлка на длинный волос , вы стоить попробовать такой вариант . в	active-rutenten
1820	бритва	1	11-16	сообщения: бритву - это моя мечта! Тут хоть какую, неважно! Морально я созрел, готов тигель купить, плавить...	сообщение : бритва - это мой мечта ! тут хоть какой , неважно ! морально я созрелый , готовый тигель купить , плавить . . .	active-rutenten
1821	бритва	1	105-111	парикмахерских 019301 3 Стрижка волос простая (машинкой) 019302 9 Стрижка волос модельная (ножницами или бритвой) 019303 4 Стрижка бороды, поправка усов, бакенбард, бровей 019304 0 Бритье головы, бороды, усов 019305	парикмахерский 019301 3 стрижка волос простой ( машинка ) 019302 9 стрижка волос модельный ( ножницы или бритва ) 019303 4 стрижка борода , поправка усов , бакенбарда , бровь 019304 0 бритьё голов , борода , усов 019305	active-rutenten
1822	бритва	1	10-16	заёмщика. бритвой пользовались еще египтяне (причём, по большей части, мужчины, которые удаляли волосы на своём теле)	заёмщик . бритва пользоваться ещё египтянин ( причём , по больший часть , мужчина , который удалять волос на свой тело )	active-rutenten
1823	бритва	1	101-107	и поверили? В ответ Сергей Николаевич показывает на черный портфель. Он в нескольких местах разрезан бритвой и аккуратно зашит. — Порезали этот портфель у нас в стране, на рынке. Деньги искали. А немцам я это	и поверить ? в ответ сергей николай показывать на чёрный портфель . он в несколько место разрезать бритва и аккуратно зашить . — порезать этот портфель у мы в страна , на рынок . деньга искать . а немец я это	active-rutenten
1824	бритва	1	105-112	Продолжалось это до тех пор пока однажды в командировке мне не пришлось неделю пользоваться одноразовыми бритвами с тремя лезвиями, приобретенными в ближайшей аптеке. Эффект оказался настолько хорош, что маркетинговый	продолжаться это до тот пора пока однажды в командировка я не прийтись неделя пользоваться одноразовый бритва с три лезвие , приобрести в ближний аптека . эффект оказаться настолько хороший , что маркетинговый	active-rutenten
1825	бритва	1	30-35	хватает на 10 сеансов бритья. Бритва оснащена уникальной прецизионной бреющей системой — ультратонкими бреющими головками с прорезями для	хватать на 10 сеанс бритьё . бритва оснастить уникальный прецизионный бреющий система — ультратонкий бреющий головка с прорезь для	active-rutenten
1826	бритва	1	22-27	яйца прищемить можно. бритва оккама, МОЯОР не нужен росатому. вариант 2. росатом не справился, позвали МОЯОР, МОЯОР справился. росатому	яйцо прищемить можно . бритва оккама , мояор не нужный росатом . вариант 2 . росатом не справиться , позвать мояор , мояор справиться . росатом	active-rutenten
1827	бритва	1	112-117	заказываемой покупателями, служит автоматический выбор напряжения в сети. Если Вы хотите включить или выключить бритву, достаточно всего-навсего надавить на кнопку, расположенную посередине его лицевой стороны.	заказывать покупатель , служить автоматический выбор напряжение в сеть . если вы хотеть включить или выключить бритва , достаточно всего-навсего надавить на кнопка , расположить посередине он лицевой сторона .	active-rutenten
1828	бритва	1	106-111	бьются в унисон. Заказать билеты на « Весеннюю грозу » пожелают все любители действия острого, как лезвие бритвы.	биться в унисон . заказать билет на « весенний гроза » пожелать весь любитель действие острый , как лезвие бритва .	active-rutenten
1829	бритва	1	106-111	голубом берете. - А-а-а, ты? - выдохнул Прохор, и видение рассеялось. Прохор попробовал бритву на ноготь. Бритва острая. Сунул ее в карман. Вышел в сад, прошелся. Голубела ночь. Холодновато было. Лунные тени расплескались	голубой берет . - а-а-а , ты ? - выдохнуть прохор , и видение рассеяться . прохор попробовать бритва на ноготь . бритва острый . сунуть она в карман . выйти в сад , пройтись . голубеть ночь . холодноватый быть . лунный тенить расплескаться	active-rutenten
1830	будущее	1	76-82	домовладение в нем в качестве «второго дома» или для постоянного проживания будущем всего в 11км от коттеджного поселка «МАЙнила», в районе п.Белоостров, будет организована развязка Западного	домовладение в немой в качество « два дом » или для постоянный проживание будущее всего в 11км от коттеджный посёлок « майнил » , в район плата . белоостров , быть организовать развязка западный	active-rutenten
1831	будущее	2	103-109	Вместе с первой популярностью пришли сомнительные связи и удовольствия. Айзеншпис всерьез обеспокоился будущим своего подопечного.	вместе с один популярность прислать сомнительный связь и удовольствие . айзеншпис всерьёз обеспокоиться будущий свой подопечный .	active-rutenten
1832	будущее	1	105-111	поставить галочку напротив строчки «не подключаться сейчас, только выполнить установку для подключения в будущем».	поставить галочка напротив строчка « не подключаться сейчас , только выполнить установка для подключение в будущее » .	active-rutenten
1833	будущее	1	100-106	и Алания гораздо больше могут сказать россиянам, нежели Сочи или Анапа. Хочется верить, в ближайшее будущее российская туристическая индустрия перестанет быть аутсайдером и наверстает упущенное, примет европейские	и алания гораздо большой мочь сказать россиянин , нежели сочи или анапа . хотеться верить , в ближний будущее российский туристический индустрия перестать быть аутсайдер и наверстать упустить , принять европейский	active-rutenten
1834	будущее	1	105-111	рекламной деятельности Джон Херлихай, выступая на конференции Digital Landscapes заявил, что в ближайшем будущем мобильные устройства станут основным способом доступа к информации и развлечениям.	рекламный деятельность джон херлихая , выступать на конференция digital landscapes заявить , что в ближний будущее мобильный устройство стать основный способ доступ к информация и развлечение .	active-rutenten
1835	будущее	2	30-36	поэтому их нужно освобождать. будущее и забота о них полностью должна ложиться на плечи государства. Количество беспризорников, детей сирот	поэтому они нужно освобождать . будущее и забота о они полностью должный ложиться на плечо государство . количество беспризорник , ребёнок сирота	active-rutenten
1836	будущее	1	101-107	христианские богословы. Но критерии смерти мозга едва ли смогут быть приняты единогласно в ближайшем будущем. Тем более не ясны они были в те времена, из которых пришли к нам самые известные предания об оживлении	христианский богослов . но критерий смерть мозг едва ли смочь быть принять единогласно в ближний будущее . тем более не ясный они быть в тот время , из который прислать к мы самый известный предание о оживление	active-rutenten
1837	будущее	1	102-108	пострадают и они тоже. Наша страна помогать не спешит: глава Минфина Алексей Кудрин объявил ближайшее будущее «потерянным десятилетием».	пострадать и они тоже . наш страна помогать не спешить : глава минфин алексей кудрин объявить ближний будущее « потерянный десятилетие » .	active-rutenten
1838	будущее	1	87-94	зависит от грунта на выбранном под строительство участке, от глубины промерзания [...] будущего строения – это начало всех начал. Именно с этого шага, начинается строительство домов, коттеджей, дач	зависеть от грунт на выбрать под строительство участок , от глубина промерзание [ . . . ] будущее строение – это начать весь начать . именно с это шаг , начинаться строительство дом , коттедж , дача	active-rutenten
1839	будущее	2	44-50	представители льготных категорий населения. будущее зависит от клиентов, поэтому главной своей задачей считает удовлетворение их запросов. Основная идея	представитель льготный категория население . будущее зависеть от клиент , поэтому главный свой задача считать удовлетворение они запрос . основный идея	active-rutenten
1840	будущее	1	101-107	рассмотрены. Среди них есть интересные. По ним мы обязательно проведем пресс-конференцию в ближайшем будущем. А пока позвольте предложить собственную тему. Думаю она волнует многих жителей Арены и настало время	рассмотреть . среди они есть интересный . по он мы обязательно провести пресс-конференция в ближний будущее . а пока позволить предложить собственный тема . думать она волновать многий житель арена и настать время	active-rutenten
1841	будущее	1	100-106	структурных подразделений Домов Творчества, третий – в апреле 2011 года – выставкой работ «Взгляд в будущее». И окончательные итоги годичного марафона были подведены на фестивале «Артания». Опыт взаимодействия	структурный подразделение дом творчество , три – в апрель 2011 год – выставка работа « взгляд в будущее » . и окончательный итог годичный марафон быть подвести на фестиваль « артаний » . опыт взаимодействие	active-rutenten
1842	будущее	1	103-110	Московским театром сатиры, у которого, как полагают комментаторы, 'наибольшие возражения вызвали сцены будущего' (Пьесы-30, с. 605), Булгаков попытался изменить вектор сюжетного развития в обратном направлении,	московский театр сатира , у который , как полагать комментатор , ' наибольший возражение вызвать сцена будущее ' ( пьесы-30 , с . 605 ) , булгаков попытаться изменить вектор сюжетный развитие в обратный направление ,	active-rutenten
1843	будущее	2	106-113	означают рост как для индивидуальности, так и для всего человечества. Пресвятая Дева ожидает человечества будущего, когда брак и родительство возвысятся и займут должное место в жизни людей, как духовные священнодействия	означать рост как для индивидуальность , так и для всего человечество . пресвятой дева ожидать человечество будущее , когда брак и родительство возвыситься и занять должное место в жизнь человек , как духовный священнодействие	active-rutenten
1844	будущее	2	100-106	года, в гостях у Кристофа. Тогда Англия уже участвовала в первой мировой войне, и тревожные мысли о будущем не давали покоя. Однако те праздничные дни друзья провели как раньше — сидели у печки, курили трубки	год , в гость у кристоф . тогда англия уже участвовать в один мировой война , и тревожный мысль о будущее не давать покой . однако тот праздничный день друг провести как ранний — сидеть у печка , курить трубка	active-rutenten
1845	будущее	1	109-115	земляника, — говорит Елена Чеснокова. Реализацией своего товара она занимается сама и прибылью довольна. — В будущем, кроме ягодника, мы хотим посадить на нашем участке плодовый сад и организовать плодопитомник. Думаю	земляника , — говорить елена чесноков . реализация свой товар она заниматься сам и прибыль довольный . — в будущее , кроме ягодник , мы хотеть посадить на наш участок плодовый сад и организовать плодопитомник . думать	active-rutenten
1846	будущее	2	106-112	metrinfo.ru «Недооцененное», «с большим потенциалом роста» - такие оценки мы слышали чаще всего, говоря о будущем Минского шоссе. Как отметила Екатерина Тейн, партнер, директор департамента жилой недвижимости компании	metrinfo . ru « недооценить » , « с больший потенциал рост » - такой оценка мы слышать чаща всего , говорить о будущее минский шоссе . как отметить екатерина тейн , партнёр , директор департамент жила недвижимость компания	active-rutenten
1847	будущее	1	108-114	духовное призвание также претерпело изменения. Священник слишком озабочен хранением традиции, не стремясь в будущее, церковь окончательно превратилась в памятник старины, не поспевая за жизнью, постоянно и стремительно	духовный призвание также претерпеть изменение . священник слишком озаботить хранение традиция , не стремиться в будущее , церковь окончательно превратиться в памятник старина , не поспевать за жизнь , постоянно и стремительно	active-rutenten
1848	будущее	1	102-108	на заклание бычка, то есть инструктора. Чем больше вложишь, тем больше появится прав на уничтожение в будущем. Каф-ву, Сер-ову, Дннону, Капр-вых, Жену и других Директор выращивал на заклание с особенной любовью	на заклание бычок , то есть инструктор . чем большой вложить , тем большой появиться право на уничтожение в будущее . каф-в , сер-ов , дннона , капр-в , жена и другой директор выращивать на заклание с особенный любовь	active-rutenten
1849	будущее	1	106-112	микропроцессорными ядрами), что исключительно важно на практике для работы пакетов прикладных программ. В будущем планируется применение технологии vSMP для эмуляции глобально адресуемой памяти для всех узлов. Ранее	микропроцессорный ядро ) , что исключительно важный на практика для работа пакет прикладной программа . в будущее планироваться применение технология vsmp для эмуляция глобально адресовать память для весь узел . ранее	active-rutenten
1850	будущее	2	102-108	Михалкова как одного из вариантов развития российского государства.Размышление о прошлом, настоящем и будущем России.	михалков как один из вариант развитие российский государство . размышление о прошлое , настоящий и будущее россия .	active-rutenten
1851	будущее	2	104-110	украшения, которые пользуются большой популярностью, мы не просто извлекаем прибыль, а закладываем свое будущее. Если окончательно утвердим репутацию производителя качественных и стильных часов, то нашим преемникам	украшение , который пользоваться большой популярность , мы не просто извлекать прибыль , а закладывать свой будущее . если окончательно утвердить репутация производитель качественный и стильный часы , то наш преемник	active-rutenten
