context_id	word	gold_sense_id	positions	context	lem_context	source
15	замок	1	11-16, 17-22, 188-193, 274-279	шильонский замок замок шильйон ( ) , известный в русскоязычной литературе как шильо́нский за́мок , расположен на швейцарской ривьере , у кромки женевского озера , в  км от города монтре . замок представляет собой комплекс из элементов разного времени постройки . шильонский замок стоит на скале , незначительно возвышающейся над поверхностью озера , и соединен с берегом мостом . сочетание природных условий и особенностей постройки позволяли замку контролировать стратегически важную дорогу , пролегавшую между озером и	шильонский замок замок шильйон ( ) , известный в русскоязычный литература как шильо ́ нский за ́ мокнуть , расположить на швейцарский ривьера , у кромка женевский озеро , в километр от город монтре . замок представлять себя комплекс из элемент разный время постройка . шильонский замок стоить на скал , незначительно возвышаться над поверхность озеро , и соединить с берег мост . сочетание природный условие и особенность постройка позволять замок контролировать стратегически важный дорога , пролегать между озеро и	wiki-wiki
16	замок	1	94-99, 226-231	, каменной стеной с башнями и бастионами , земляным валом и рвом , наполненным водой . старый замок постепенно превратился в тыловую позицию крепости . . новый этап серьезных строительных работ начался после того , как в году замок посетил шведский король густав ваза . башни и здания вновь перестраиваются . береговая линия дополнительно укрепляется деревянными шканцами и больверками . в году главная башня надстраивается до этажей , причем верхняя часть получила восьмигранную форму с прорезанными в трехметровых	, каменный стена с башня и бастион , земляной валом и ров , наполнить вода . старый замок постепенно превратиться в тыловой позиция крепость . . новый этап серьёзный строительный работа начаться после тот , как в год замок посетить шведский король густав ваза . башня и здание вновь перестраиваться . береговой линия дополнительно укрепляться деревянный шканцы и больверк . в год главный башня надстраиваться до этаж , причём верхний часть получить восьмиграть форма с прорезать в трехметровый	wiki-wiki
17	замок	1	124-129, 233-238	г . шотландский король яков vi взошел на английский трон и после столетий войн на границе наступил мир . к концу xviii века замок стал популярной туристической достопримечательностью , а в г . был передан под государственную опеку . замок открыт на протяжении всего года . с апреля по сентябрь — ежедневно с . по . . с октября по март — ежедневно с . по .	год . шотландский король яков vi взойти на английский трон и после столетие война на граница наступить мир . к конец xviii век замок стать популярный туристический достопримечательность , а в год . быть передать под государственный опека . замок открытый на протяжение всего год . с апрель по сентябрь — ежедневно с . по . . с октябрь по март — ежедневно с . по .	wiki-wiki
18	замок	1	11-16, 19-24, 82-87, 275-280	стерлинг ( замок ) замок стерлинг ( ) — находится в шотландии в городе стерлинг . замок стерлинг является одним из крупнейших и важнейших замков шотландии , как с исторической , так и с архитектурной точки зрения . он располагается на вершине замкового холма . с трех сторон замок окружен крутыми обрывами , что создает сильную оборонительную позицию . большинство главных строений замка	стерлинг ( замок ) замок стерлинг ( ) — находиться в шотландия в город стерлинг . замок стерлинг являться один из крупный и важный замковый шотландия , как с исторический , так и с архитектурный точка зрение . он располагаться на вершина замковый холм . с три сторона замок окружный крутой обрыв , что создавать сильный оборонительный позиция . большинство главный строение замок	wiki-wiki
19	замок	1	59-64, 285-290	попытки отреставрировать разрушившийся с годами тракайский замок предпринимались еще в конце xix века , однако основные работы не столько по реставрации , сколько по консервации приходятся на начало xx века . в году археолог в . шукевич взял у городского магистрата трокский островной замок в аренду на двенадцать лет , обязуясь охранять его от дальнейшего разрушения . с года уход за замками стал постоянным . руины на острове были измерены , было решено их законсервировать , а замки объявлены памятником . основное внимание уделялось островному	попытка отреставрировать разрушиться с годами тракайский замок предприниматься ещё в конец xix век , однако основной работа не столько по реставрация , сколько по консервация приходиться на начать xx век . в год археолог в . шукевич взять у городской магистрат трокский островной замок в аренда на двенадцать год , обязываться охранять он от дальнейший разрушение . с год уход за замок стать постоянный . руина на остров быть измерить , быть решить они законсервировать , а замок объявить памятник . основный внимание уделяться островной	wiki-wiki
20	замок	1	336-341, 494-499, 540-545	( замки крестоносцев ) и испании . с окончанием эпохи средневековья замки стали утрачивать свою первоначальную — оборонительную — задачу , которая уступила теперь место жилой . с развитием артиллерии оборонительная задача замков исчезла окончательно черты замковой архитектуры сохранялись лишь в качестве элементов декора ( французский замок пьерфон , конец xiv века ) . возобладала регулярная планировка с четко выраженной симметрией , главное здание приобрело дворцовый характер ( мадридский замок в париже , xv—xvi века ) или несвижский замок в белоруссии ( xvi век ) в xvi веке замковая архитектура	( замок крестоносец ) и испания . с окончание эпоха средневековье замок стать утрачивать свой первоначальный — оборонительный — задача , который уступить теперь место жила . с развитие артиллерия оборонительный задача замковый исчезнуть окончательно черта замковый архитектура сохраняться лишь в качество элемент декор ( французский замок пьерфон , конец xiv век ) . возобладать регулярный планировка с чётко выразить симметрия , главный здание приобрести дворцовый характер ( мадридский замок в париж , xv — xvi век ) или несвижский замок в белоруссия ( xvi век ) в xvi век замковый архитектура	wiki-wiki
21	замок	1	59-64, 79-84, 223-228, 256-261, 291-296	если позволял рельеф местности , то ров заполнялся водой и замок превращался в замок на воде . со временем структура замков усложнялась в территорию замков включались уже казармы , суд , храм , тюрьма и другие сооружения ( замок куси во франции , xiii век замок вартбург в германии , xi век замок харлек в великобритании , xiii век ) . с началом массового применения пороха начинается закат эпохи строительства замков . так , осаждающие начали проводить в случае , если это позволял грунт , саперные работы — незаметно копать сапы ,	если позволять рельеф местность , то ров заполняться вода и замок превращаться в замок на вода . с время структура замковый усложняться в территория замковый включаться уже казарма , суд , храм , тюрьма и другой сооружение ( замок кусить в франция , xiii век замок вартбург в германия , xi век замок харлек в великобритания , xiii век ) . с начало массовый применение порох начинаться закат эпоха строительство замковый . так , осаждать начать проводить в случай , если это позволять грунт , сапёрный работа — незаметно копать сап ,	wiki-wiki
22	замок	1	238-243, 366-371	", , ) . внутри замка с года находится музей истории тракая и сувенирные лавки . по летописной легенде , великий князь литовский гедимин после успешной охоты обнаружил прекрасное место недалеко от города кернаве , решил воздвигнуть на нем замок и перенести сюда столицу . во второй половине xiv века здесь , в старых троках ( "" сянейи тракай "" ) , уже стоял каменный замок . правил им в — сын гедимина трокский князь"	", , ) . внутри замок с год находиться музей история тракай и сувенирный лавка . по летописный легенда , великий князь литовский гедимин после успешный охота обнаружить прекрасный место недалеко от город кернава , решить воздвигнуть на немой замок и перенести сюда столица . в два половина xiv век здесь , в старое трок ( "" сянейя тракай "" ) , уже стоялый каменный замок . правило имя в — сын гедимин трокский князь"	wiki-wiki
23	замок	1	174-179	в - е годы на берегу озера гальве ( или трокского озера ) . он был разрушен во время междоусобиц — годов и вновь отстроен лишь в конце правления витовта . трокский островной замок был окончен в году . он был мощнейшим и наиболее величественным во всем великом княжестве литовском . это была одна из самых неприступных крепостей во всей восточной европе ни разу за всю историю врагам не удалось его завоевать . островной	в - е год на берег озеро гальва ( или трокский озеро ) . он быть разрушить в время междоусобица — год и вновь отстроить лишь в конец правление витовт . трокский островной замок быть окончить в год . он быть мощный и наиболее величественный в весь велик княжество литовский . это быть один из самый неприступный крепость в весь восточный европа ни раз за весь история враг не удаться он завоевать . островной	wiki-wiki
24	замок	1	135-140, 285-290, 305-310, 449-454, 482-487, 517-522	укрепленными воротами . далее следовал внешний двор , включавший в себя хозяйственные постройки , а также замковые сад и огород . весь замок был окружен вторым рядом стен и рвом , через который перебрасывался подъемный мост . если позволял рельеф местности , то ров заполнялся водой и замок превращался в замок на воде . со временем структура замков усложнялась в территорию замков включались уже казармы , суд , храм , тюрьма и другие сооружения ( замок куси во франции , xiii век замок вартбург в германии , xi век замок харлек в	укрепить ворот . далее следовать внешний двор , включать в себя хозяйственный постройка , а также замковый сад и огород . весь замок быть окружный второе ряд стена и ров , через который перебрасываться подъёмный мост . если позволять рельеф местность , то ров заполняться вода и замок превращаться в замок на вода . с время структура замковый усложняться в территория замковый включаться уже казарма , суд , храм , тюрьма и другой сооружение ( замок кусить в франция , xiii век замок вартбург в германия , xi век замок харлек в	wiki-wiki
25	замок	1	104-109, 280-285, 506-511	путей привела город к экономическому упадку . вскоре троки становятся местом ссылок неугодной знати , а замок использовался как тюрьма . после войны с москвой — годов развалины заброшенного замка постепенно разрушались . попытки отреставрировать разрушившийся с годами тракайский замок предпринимались еще в конце xix века , однако основные работы не столько по реставрации , сколько по консервации приходятся на начало xx века . в году археолог в . шукевич взял у городского магистрата трокский островной замок в аренду на двенадцать лет	путь привести город к экономический упадок . вскоре трок становиться место ссылка неугодный знать , а замок использоваться как тюрьма . после война с москва — год развалина забросить замок постепенно разрушаться . попытка отреставрировать разрушиться с годами тракайский замок предприниматься ещё в конец xix век , однако основной работа не столько по реставрация , сколько по консервация приходиться на начать xx век . в год археолог в . шукевич взять у городской магистрат трокский островной замок в аренда на двенадцать год	wiki-wiki
26	замок	1	198-203	- м лордом максвеллом , и его сыном робертом , - м лордом максвеллом , а в xvi в . керлаверок вновь фигурирует в описаниях конфликтов между англией и шотландией . в г . перед битвой при солвей мосс замок посетил король яков v . в том сражении шотландцы потерпели сокрушительное поражение , кроме того англичане пленили роберта , - го лорда максвелла . вскоре он был освобожден , но ненадолго — в г . англичане вновь взяли его	- метр лорд максвелл , и он сын роберт , - метр лорд максвелл , а в xvi в . керлаверка вновь фигурировать в описание конфликт между англия и шотландия . в год . перед битва при солвеять мосс замок посетить король яков v . в тот сражение шотландец потерпеть сокрушительный поражение , кроме тот англичанин пленить роберт , - го лорд максвелл . вскоре он быть освободить , но ненадолго — в год . англичанин вновь взять он	wiki-wiki
27	замок	1	132-137, 298-303	приобрел форму вытянутого прямоугольника с четырьмя башнями на углах , из которых самая высокая , западная , была дозорной . внутри замок разделялся на два двора зданием княжеского дворца . внутри стен находились казармы , склады боеприпасов в скале был вырублен глубокий колодец . впервые высокий замок был взят штурмом в году казаками под предводительством максима кривоноса . после  г . из него вывели гарнизон , и в р . турки заняли его без боя . в начале	приобрести форма вытянутый прямоугольник с четыре башня на угол , из который самый высокий , западный , быть дозорный . внутри замок разделяться на два двор здание княжеский дворец . внутри стена находиться казарма , склад боеприпас в скал быть вырубить глубокий колодец . впервые высокий замок быть взять штурм в год казак под предводительство максим кривоносый . после год . из он вывести гарнизон , и в р . турок занять он без бой . в начало	wiki-wiki
28	замок	1	221-226, 380-385	принести ему клятву верности . среди присягнувших был герберт максвелл и его сын джон . вскоре шотландцы подняли мятеж . в г . эдуард вторгся в галлоуэй , один из очагов сопротивления , и обрушил свой гнев в том числе на замок керлаверок . армия эдуарда i состояла из рыцарей и воинов . осада длилась недолго , и вскоре лорд максвелл и его гарнизон из человек были взяты в плен . замок оставался в руках англичан вплоть	принести он клятва верность . среди присягнуть быть герберт максвелл и он сын джон . вскоре шотландец поднять мятеж . в год . эдуард вторгнуться в галлоуэй , один из очаг сопротивление , и обрушить свой гнев в тот число на замок керлаверка . армия эдуард i состоять из рыцарь и воин . осада длиться недолго , и вскоре лорд максвелл и он гарнизон из человек быть взять в плена . замок оставаться в рука англичанин вплоть	wiki-wiki
29	замок	1	195-200, 203-208, 413-418	сын гедимина трокский князь кейстут . около года в этом замке родился витовт . в году кейстут перенес свою столицу из старых трок в защищенные озером новые троки , где был построен полуостровной замок . замок в старых троках в году был разрушен и больше не восстанавливался . участок земли с остатками замка витовт в году подарил монахам бенедиктинцам . монастырь стоит на старом замчище . трокский полуостровной замок был построен кейстутом	сын гедимин трокский князь кейстут . около год в это замок родиться витовт . в год кейстут перенести свой столица из старое трок в защитить озеро новое трок , где быть построить полуостровной замок . замок в старое трок в год быть разрушить и большой не восстанавливаться . участок земля с остаток замок витовт в год подарить монах бенедиктинец . монастырь стоить на старый замчистый . трокский полуостровной замок быть построить кейстут	wiki-wiki
30	замок	1	208-213	, но главные башни и стены к году еще сохранились . несмотря на протесты , в году , по решению первого секретаря обкома кпсс николая коновалова развалины замка были взорваны . вершина горы , на которой стоял замок , была на несколько метров срыта . приблизительно на месте юго - восточной части замка в настоящее время стоит строившийся ( и недостроенный ) в советское время дом советов . с по годы (	, но главное башня и стена к год ещё сохраниться . несмотря на протест , в год , по решение первое секретарить обком кпсс николай коновалов развалина замок быть взорвать . вершина гора , на который стоялый замок , быть на несколько метр срыть . приблизительно на место юго - восточный часть замок в настоящее время стоить строиться ( и недостроенный ) в советский время дом совет . с по год (	wiki-wiki
31	замок	1	149-154, 325-330, 441-446	, уже в стародавние времена действовала переправа через реку , а укрепление пруссов на твангсте так и напрашивалось на закладку орденской крепости . замок был выстроен из дерева на месте прусского городища тувангсте и на протяжении всего xiii века неоднократно подвергался нападениям восставших пруссов и литовских отрядов . замок был основан в январе года как деревянное строение , двумя годами позже началось возведение кирпичного замка . замок служил резиденцией маршалов тевтонского ордена и был центром сбора рыцарских походов в великое княжество литовское в xiv веке . с	, уже в стародавний время действовать переправа через река , а укрепление прусс на твангст так и напрашиваться на закладка орденский крепость . замок быть выстроить из дерево на место прусский городище тувангст и на протяжение всего xiii век неоднократно подвергаться нападение восстать прусс и литовский отряд . замок быть основать в январь год как деревянный строение , два годами поздний начаться возведение кирпичный замок . замок служилый резиденция маршал тевтонский орден и быть центр сбор рыцарский поход в великое княжество литовский в xiv век . с	wiki-wiki
32	замок	1	84-89, 252-257, 313-318, 473-478	, седьмой лорд стюарт , напившись допьяна , поменялся с одним из кэмпбеллов — отдал замок в обмен на восьмивесельную лодку - верейку . сталкер вернулся к стюартам только в  г . , но после поражения в битве при данкелде , сюартов обязали вновь передать замок кэмпбеллам . стюарты отказались , и кэмпбеллы осаждали замок в течение нескольких месяцев , пока наконец не захватили его . кэмпбеллы жили в замке примерно до  г . , потом перебрались с острова на большую землю , а замок использовали как склад	, семь лорд стюарт , напиться допьяна , поменяться с один из кэмпбелл — отдать замок в обмен на восьмивесельный лодка - верейка . сталкер вернуться к стюарт только в год . , но после поражение в битва при данкелд , сюарт обязать вновь передать замок кэмпбелла . стюарт отказаться , и кэмпбелла осаждать замок в течение несколько месяц , пока наконец не захватить он . кэмпбелла жить в замок примерно до год . , потом перебраться с остров на большой земля , а замок использовать как склад	wiki-wiki
33	замок	1	348-353	новопостроенные замки часто стилизировались под средневековые , однако не имели никакого оборонительного значения — стены и башни этих замков , порой весьма внушительные , служили лишь декоративным целям . характерными примерами подобного типа замков являются замки , построенные королем людвигом ii баварским в середине xix века ( в особенности — замок нойшванштайн ) .	новопостроенный замок часто стилизироваться под средневековый , однако не иметь никакой оборонительный значение — стена и башня этот замковый , порой весьма внушительный , служить лишь декоративный цель . характерный пример подобный тип замковый являться замок , построить король людвиг ii баварский в середина xix век ( в особенность — замок нойшванштайна ) .	wiki-wiki
34	замок	1	106-111, 205-210	конце xiv в . сэр уильям кит снес более ранние ( вероятно деревянные ) постройки и построил на этом месте замок из камня . в г . король яков v передал право владения данноттаром лорд - маршалу шотландии . замок посещали королева мария стюарт ( в г . и в г . ) и король яков vi ( в г . ) . между	конец xiv в . сэр уильям кит снести более ранний ( вероятно деревянный ) постройка и построить на это место замок из камень . в год . король яков v передать право владение данноттар лорд - маршал шотландия . замок посещать королева мария стюарт ( в год . и в год . ) и король яков vi ( в год . ) . между	wiki-wiki
35	замок	1	82-87, 312-317	месте римлян — в частности , римские монеты . в период правления петра савойского замок был укреплен и расширен придворным архитектором менье . активная перестройка замка продолжалась вплоть до xv века . именно в этот период были возведены основные сооружения , определившие его исторический облик . традиционно замок служил также тюрьмой . людовик благочестивый держал здесь в заключении аббата валу из корвея . в середине xiv века , во время эпидемии чумы , в замке содержались и подвергались пыткам евреи , которых обвиняли в отравлениях источников воды . в шильонском замке происходит действие поэмы	место римляна — в частность , римский монета . в период правление петра савойский замок быть укрепить и расширить придворный архитектор мение . активный перестройка замок продолжаться вплоть до xv век . именно в этот период быть возвести основной сооружение , определить он исторический облик . традиционно замок служилый также тюрьма . людовик благочестивый держать здесь в заключение аббат вал из корвеять . в середина xiv век , в время эпидемия чума , в замок содержаться и подвергаться пытка еврей , который обвинять в отравление источник вода . в шильонский замок происходить действие поэма	wiki-wiki
36	замок	1	151-156, 216-221, 378-383	был главный инженер людовика xiv , маршал франции себастьен де вобан ( — ) . строительство замка начиналось с выбора места и строительных материалов . замок из дерева стоил дешевле , и построить его было проще , чем замок из камня . стоимость строительства большинства замков не дошла до наших дней большинство сохранившихся документов по теме относится к королевским дворцам . замок из дерева с мотт и бейли мог быть построен неквалифицированной рабочей силой — зависимыми от феодала крестьянами , которые уже обладали навыками , необходимыми	быть главный инженер людовик xiv , маршал франция себастьен де вобан ( — ) . строительство замок начинаться с выбор место и строительный материал . замок из дерево стоить дешёвый , и построить он быть простой , чем замок из камень . стоимость строительство большинство замковый не дошлый до наш день большинство сохраниться документ по тема относиться к королевский дворец . замок из дерево с мотт и бейль мочь быть построить неквалифицированный рабочий силой — зависимый от феодал крестьянин , который уже обладать навык , необходимый	wiki-wiki
37	замок	1	273-278, 458-463	крепость , первоначально имевшая деревянные и земляные укрепления , занимала вершину замковой горы . возможно , в конце xiii — начале xiv веках она была перестроена в камне . постройка каменного замка в году приписывается польскому королю казимиру , захватившему галицию . замок , повторивший очертания вершины горы , в плане приобрел форму вытянутого прямоугольника с четырьмя башнями на углах , из которых самая высокая , западная , была дозорной . внутри замок разделялся на два двора зданием княжеского дворца . внутри стен находились казармы , склады боеприпасов в	крепость , первоначально иметь деревянный и земляной укрепление , занимать вершина замковый гора . возможно , в конец xiii — начало xiv век она быть перестроить в камень . постройка каменный замок в год приписываться польский король казимир , захватить галиция . замок , повторить очертание вершина гора , в план приобрести форма вытянутый прямоугольник с четыре башня на угол , из который самый высокий , западный , быть дозорный . внутри замок разделяться на два двор здание княжеский дворец . внутри стена находиться казарма , склад боеприпас в	wiki-wiki
38	замок	1	297-302	башен . парадные залы дворца украшают витражи и фрески , главными сюжетами для которых служили сцены из жизни великих князей . жилые помещения соединялись между собой внутренними деревянными галереями . между спальней князя и казначейской палатой был тайный ход , который вел во внутренний двор . замок был оборудован системой воздушного отопления горячий воздух поднимался по трубам и согревал холодные каменные стены . о небывалом богатстве замка свидетельствует тот факт , что , как явствует из литовских хроник , даже седла в замке были золотыми . несколько седел вместе с лошадьми были подарены	башня . парадное зала дворец украшать витраж и фреска , главный сюжет для который служить сцена из жизнь великое князь . жилой помещение соединяться между себя внутренний деревянный галерея . между спальный князь и казначейский палата быть тайный ход , который вести в внутренний двор . замок быть оборудовать система воздушный отопление горячий воздух подниматься по труба и согревать холодное каменный стена . о небывалый богатство замок свидетельствовать тот факт , что , как явствовать из литовский хроник , даже седло в замок быть золотой . несколько седеть вместе с лошадь быть подарить	wiki-wiki
39	замок	1	11-16	тракайский замок трака́йский ( тро́кский или тро́цкий ) за́мок — самый большой из сохранившихся в литве старинных замков . находится в древней резиденции литовских князей — в городе тракай ( , , ) . внутри замка с года	тракайский замок трак ́ йский ( тро ́ кский или тро ́ цкий ) за ́ мокнуть — самый большой из сохраниться в литва старинный замковый . находиться в древний резиденция литовский князь — в город тракай ( , , ) . внутри замок с год	wiki-wiki
40	замок	1	195-200, 426-431	святого ниниана была построена церковь , но в г . ее захватил уильям уоллес и сжег церковь вместе с укрывшимся в ней английским гарнизоном . в г . англичане вновь взяли данноттар , и в это время замок посетил король эдуард iii . но в том же году данноттар был возвращен шотландии благодаря усилиям сэра эндрю мюррея . в конце xiv в . сэр уильям кит снес более ранние ( вероятно деревянные ) постройки и построил на этом месте замок из камня	святой ниниана быть построить церковь , но в год . она захватить уильям уоллес и сжечь церковь вместе с укрыться в она английский гарнизон . в год . англичанин вновь взять данноттар , и в это время замок посетить король эдуард iii . но в тот же год данноттар быть возвратить шотландия благодаря усилие сэр эндрю мюррей . в конец xiv в . сэр уильям кит снести более ранний ( вероятно деревянный ) постройка и построить на это место замок из камень	wiki-wiki
